time,TP9,AF7,AF8,TP10,AUX
1731699273875.6875,-101.5625,-571.77734375,-567.87109375,-61.03515625,833.984375
1731699273879.5938,-219.7265625,949.21875,942.87109375,-91.30859375,915.0390625
1731699273883.5,15.625,524.90234375,479.98046875,-5.37109375,-764.6484375
1731699273887.4062,177.24609375,-1000,-1000,31.73828125,-1000
1731699273891.3125,-41.015625,-954.58984375,-944.82421875,-53.7109375,604.00390625
1731699273895.2188,-226.07421875,682.12890625,686.5234375,-108.88671875,999.51171875
1731699273899.125,-49.31640625,959.47265625,945.3125,-24.90234375,-523.4375
1731699273903.0312,186.5234375,-745.60546875,-760.7421875,55.17578125,-1000
1731699273906.9375,47.36328125,-1000,-1000,-17.08984375,222.65625
1731699273910.8438,-199.70703125,556.15234375,554.19921875,-107.421875,999.51171875
1731699273914.75,-107.421875,976.5625,976.07421875,-59.5703125,101.07421875
1731699273918.6562,167.96875,-606.4453125,-605.95703125,44.921875,-1000
1731699273922.5625,122.0703125,-1000,-1000,-2.44140625,-416.50390625
1731699273926.4688,-176.7578125,-156.73828125,-158.69140625,-100.5859375,999.51171875
1731699273930.375,-210.44921875,973.14453125,958.49609375,-76.66015625,757.32421875
1731699273934.2812,79.58984375,-299.8046875,-320.80078125,34.66796875,-881.34765625
1731699273938.1875,188.96484375,-1000,-1000,33.203125,-903.80859375
1731699273942.0938,-87.40234375,-786.62109375,-777.34375,-66.89453125,760.7421875
1731699273946,-237.3046875,745.1171875,747.0703125,-102.5390625,999.51171875
1731699273949.9062,5.37109375,350.5859375,328.125,-2.44140625,-578.125
1731699273953.8125,195.3125,-1000,-1000,27.83203125,-1000
1731699273957.7188,-31.73828125,-945.80078125,-945.3125,-57.6171875,595.21484375
1731699273961.625,-270.01953125,651.85546875,653.3203125,-121.58203125,999.51171875
1731699273965.5312,-97.16796875,889.6484375,871.09375,-39.0625,-483.88671875
1731699273969.4375,180.6640625,-770.5078125,-792.48046875,44.43359375,-1000
1731699273973.3438,54.19921875,-1000,-1000,-24.4140625,271.97265625
1731699273977.25,-234.86328125,304.19921875,316.40625,-105.95703125,999.51171875
1731699273981.1562,-201.171875,971.6796875,972.65625,-58.10546875,369.140625
