time,TP9,AF7,AF8,TP10,AUX
1731699723649.125,-1000,-1000,-967.28515625,605.46875,968.26171875
1731699723653.0312,-1000,-1000,-1000,-1000,968.26171875
1731699723656.9375,-1000,-1000,-996.58203125,-603.02734375,968.26171875
1731699723660.8438,-1000,-1000,309.08203125,926.7578125,968.26171875
1731699723664.75,-1000,-989.2578125,892.08984375,999.51171875,968.26171875
1731699723668.6562,-1000,-954.1015625,-473.6328125,-369.62890625,968.26171875
1731699723672.5625,-1000,-1000,-1000,-813.96484375,968.26171875
1731699723676.4688,-1000,-95.703125,198.2421875,757.32421875,968.26171875
1731699723680.375,-1000,999.51171875,999.51171875,999.51171875,969.7265625
1731699723684.2812,-937.5,162.59765625,203.61328125,188.96484375,904.78515625
1731699723688.1875,-1000,-1000,-1000,-1000,999.51171875
1731699723692.0938,-291.015625,-203.125,-498.53515625,-273.92578125,276.85546875
1731699723696,999.51171875,999.51171875,999.51171875,999.51171875,-1000
1731699723699.9062,314.94140625,796.875,515.13671875,364.2578125,-416.9921875
1731699723703.8125,-1000,-602.5390625,-1000,-1000,999.51171875
1731699723707.7188,-20.99609375,191.89453125,-797.36328125,-273.92578125,202.63671875
1731699723711.625,999.51171875,999.51171875,710.9375,999.51171875,-1000
1731699723715.5312,999.51171875,892.578125,999.51171875,866.69921875,-1000
1731699723719.4375,3.41796875,973.6328125,-526.85546875,-740.72265625,160.15625
1731699723723.3438,92.28515625,969.7265625,-838.37890625,-325.68359375,292.48046875
1731699723727.25,999.51171875,969.23828125,640.625,999.51171875,-1000
1731699723731.1562,925.29296875,969.23828125,999.51171875,999.51171875,-1000
1731699723735.0625,964.84375,969.23828125,132.8125,-70.3125,-170.41015625
1731699723738.9688,968.75,969.23828125,-1000,-598.6328125,192.87109375
1731699723742.875,968.26171875,969.23828125,-160.15625,869.140625,-996.58203125
1731699723746.7812,968.26171875,968.75,999.51171875,999.51171875,-1000
1731699723750.6875,968.26171875,969.23828125,337.890625,104.00390625,-657.2265625
1731699723754.5938,968.26171875,969.23828125,-1000,-896.97265625,107.91015625
1731699723758.5,968.26171875,969.23828125,-375.48828125,498.53515625,-803.22265625
1731699723762.4062,968.26171875,969.23828125,999.51171875,999.51171875,-1000
1731699723766.3125,968.26171875,969.23828125,666.015625,786.62109375,-1000
1731699723770.2188,968.75,969.23828125,-890.625,-661.62109375,248.046875
1731699723774.125,967.28515625,969.23828125,-911.1328125,-20.5078125,116.69921875
1731699723778.0312,906.73828125,969.23828125,609.86328125,999.51171875,-1000
1731699723781.9375,999.51171875,969.23828125,494.140625,999.51171875,-1000
1731699723785.8438,25.390625,969.23828125,-840.8203125,49.31640625,169.43359375
1731699723789.75,-301.7578125,975.09765625,-1000,-214.35546875,405.2734375
1731699723793.6562,999.51171875,886.71875,-806.640625,998.046875,-1000
1731699723797.5625,999.51171875,999.51171875,-892.578125,999.51171875,-1000
1731699723801.4688,134.765625,167.96875,-1000,296.875,-185.05859375
1731699723805.375,-1000,-541.50390625,-991.69921875,-168.45703125,999.51171875
1731699723809.2812,152.34375,844.23828125,-1000,999.51171875,26.85546875
1731699723813.1875,660.64453125,999.51171875,-1000,999.51171875,-448.2421875
1731699723817.0938,-970.703125,238.28125,-1000,927.734375,999.51171875
1731699723821,-1000,-1000,-1000,975.5859375,999.51171875
1731699723824.9062,-944.3359375,-342.28515625,-1000,969.23828125,923.33984375
1731699723828.8125,-1000,999.51171875,-1000,969.23828125,979.00390625
1731699723832.7188,-1000,-25.87890625,-1000,969.23828125,968.26171875
1731699723836.625,-1000,-1000,-1000,969.23828125,968.26171875
1731699723840.5312,-1000,-949.70703125,-1000,969.23828125,968.26171875
1731699723844.4375,-1000,-987.3046875,-1000,969.23828125,968.26171875
1731699723848.3438,-1000,-1000,-1000,969.23828125,968.26171875
1731699723852.25,-1000,-1000,-1000,969.23828125,968.26171875
1731699723856.1562,-1000,-1000,-1000,969.23828125,968.26171875
1731699723860.0625,-1000,-1000,-1000,969.23828125,968.26171875
1731699723863.9688,-1000,-1000,-1000,969.23828125,968.26171875
1731699723867.875,-1000,-933.10546875,-1000,969.23828125,968.26171875
1731699723871.7812,-1000,-1000,-1000,969.23828125,968.26171875
1731699723875.6875,-1000,-81.0546875,-1000,969.23828125,968.26171875
1731699723879.5938,-1000,315.91796875,-1000,969.23828125,968.26171875
1731699723883.5,-1000,-999.0234375,-1000,969.23828125,968.26171875
1731699723887.4062,-1000,-1000,-1000,969.23828125,968.26171875
1731699723891.3125,-1000,-803.7109375,-1000,969.23828125,968.26171875
1731699723895.2188,-1000,769.04296875,-1000,969.23828125,968.26171875
1731699723899.125,-1000,347.65625,-1000,969.23828125,968.26171875
1731699723903.0312,-1000,-1000,-1000,968.75,968.26171875
1731699723906.9375,-1000,-424.31640625,-1000,969.23828125,968.26171875
1731699723910.8438,-1000,966.796875,-1000,969.23828125,968.26171875
1731699723914.75,-1000,988.28125,-1000,968.75,968.26171875
1731699723918.6562,-1000,922.8515625,-1000,969.23828125,968.26171875
1731699723922.5625,-1000,982.421875,-1000,969.23828125,968.26171875
1731699723926.4688,-1000,969.23828125,-1000,969.23828125,968.75
1731699723930.375,-1000,969.23828125,-1000,969.23828125,968.26171875
1731699723934.2812,-1000,969.23828125,-1000,969.23828125,968.26171875
1731699723938.1875,-1000,968.75,-1000,969.23828125,968.26171875
1731699723942.0938,-1000,969.23828125,-1000,969.23828125,968.26171875
1731699723946,-1000,969.23828125,-1000,969.23828125,968.75
1731699723949.9062,-1000,969.23828125,-1000,969.23828125,964.35546875
1731699723953.8125,-1000,969.23828125,-1000,968.75,917.96875
1731699723957.7188,-1000,969.23828125,-1000,969.23828125,999.51171875
1731699723961.625,-1000,969.23828125,-1000,969.23828125,68.359375
1731699723965.5312,-1000,969.23828125,-1000,969.23828125,-170.8984375
1731699723969.4375,-1000,969.23828125,-1000,969.23828125,999.51171875
1731699723973.3438,-1000,968.75,-1000,969.23828125,999.51171875
1731699723977.25,-1000,969.23828125,-1000,968.75,-100.5859375
1731699723981.1562,-1000,969.23828125,-1000,969.23828125,-1000
1731699723985.0625,-937.01171875,969.23828125,-1000,969.23828125,-17.578125
1731699723988.9688,-1000,969.23828125,-1000,969.23828125,999.51171875
1731699723992.875,-85.9375,969.23828125,-1000,969.23828125,192.3828125
1731699723996.7812,273.4375,969.23828125,-1000,969.23828125,-1000
1731699724000.6875,-1000,969.23828125,-997.0703125,969.23828125,-340.8203125
1731699724004.5938,-1000,969.23828125,-1000,969.23828125,999.51171875
1731699724008.5,-34.66796875,969.23828125,-979.98046875,969.23828125,-134.27734375
1731699724012.4062,999.51171875,969.23828125,-899.4140625,969.23828125,-1000
1731699724016.3125,-82.03125,969.23828125,-955.078125,969.23828125,-1000
1731699724020.2188,-1000,969.23828125,-1000,969.23828125,445.3125
1731699724024.125,-795.41015625,969.23828125,-1000,969.23828125,434.5703125
1731699724028.0312,554.19921875,969.23828125,-812.98828125,969.23828125,-1000
1731699724031.9375,-194.3359375,969.23828125,-769.04296875,969.23828125,-1000
1731699724035.8438,-1000,969.7265625,-980.95703125,969.23828125,61.03515625
1731699724039.75,-1000,969.23828125,-1000,969.23828125,429.19921875
1731699724043.6562,-233.3984375,969.23828125,-602.05078125,969.23828125,-1000
1731699724047.5625,-467.28515625,969.23828125,-396.97265625,968.75,-1000
1731699724051.4688,-1000,969.23828125,-958.984375,969.23828125,-955.56640625
1731699724055.375,-1000,969.23828125,-1000,969.23828125,-1000
1731699724059.2812,-136.71875,969.23828125,-715.33203125,969.23828125,-1000
1731699724063.1875,-81.54296875,969.23828125,-109.375,969.23828125,-1000
1731699724067.0938,-1000,969.23828125,-503.41796875,969.23828125,-1000
1731699724071,-1000,969.23828125,-1000,969.23828125,-1000
1731699724074.9062,-283.69140625,969.23828125,-683.10546875,969.23828125,-1000
1731699724078.8125,158.69140625,969.23828125,625.9765625,969.23828125,-1000
1731699724082.7188,-983.3984375,969.23828125,916.015625,969.23828125,-1000
1731699724086.625,-1000,969.23828125,-491.2109375,969.23828125,-1000
1731699724090.5312,-740.72265625,969.23828125,-745.1171875,969.23828125,-1000
1731699724094.4375,814.453125,969.23828125,661.1328125,969.23828125,-1000
1731699724098.3438,91.30859375,969.23828125,999.51171875,969.23828125,-1000
1731699724102.25,-1000,969.23828125,272.4609375,969.23828125,-1000
1731699724106.1562,-1000,969.23828125,-414.0625,969.23828125,-1000
1731699724110.0625,197.75390625,969.23828125,580.56640625,969.23828125,-1000
1731699724113.9688,785.15625,969.23828125,999.51171875,968.75,-1000
